PLAYER_ID,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME
202349,Greivis Vasquez,2010,PG-SG,77.0,6' 5'',78.5,6' 6.5'',210.8,79.0,6' 7'',101.0,8' 5'',8.6,7.75,9.25,,,,,,
202322,John Wall,2010,PG,74.75,6' 2.75'',76.0,6' 4'',195.6,81.25,6' 9.25'',101.5,8' 5.5'',5.6,8.25,9.5,,30.0,39.0,10.84,3.14,
202378,Willie Warren,2010,SG-PG,74.5,6' 2.5'',75.75,6' 3.75'',208.4,78.0,6' 6'',99.5,8' 3.5'',7.6,8.5,9.5,10,23.0,31.5,11.21,3.5,
202358,Terrico White,2010,SG-PG,75.75,6' 3.75'',77.0,6' 5'',202.6,81.0,6' 9'',101.0,8' 5'',3.7,9.0,10.5,10,31.0,40.0,11.38,3.15,
202355,Hassan Whiteside,2010,C-PF,82.5,6' 10.5'',83.5,6' 11.5'',226.6,91.0,7' 7'',113.0,9' 5'',5.5,8.25,10.25,12,27.0,31.5,11.83,3.54,
202728,Keith Benson,2011,C-PF,82.0,6' 10'',83.0,6' 11'',217,87.75,7' 3.75'',109.5,9' 1.5'',6.1,9.5,11.0,12,31.5,36.0,11.88,3.35,
202705,Marshon Brooks,2011,SG,76.25,6' 4.25'',77.25,6' 5.25'',194.6,85.0,7' 1'',101.0,8' 5'',5.2,9.0,10.5,5,34.0,38.5,10.74,3.09,
202692,Alec Burks,2011,SG,77.0,6' 5'',78.0,6' 6'',192.6,82.0,6' 10'',103.5,8' 7.5'',5.1,9.0,8.25,5,29.0,36.0,10.96,3.17,
202710,Jimmy Butler,2011,SF,78.0,6' 6'',79.75,6' 7.75'',222.2,79.5,6' 7.5'',101.5,8' 5.5'',5.4,9.0,9.0,14,32.0,39.0,11.12,3.15,
202708,Norris Cole,2011,PG,72.25,6' 0.25'',73.75,6' 1.75'',174.4,74.25,6' 2.25'',95.5,7' 11.5'',4.7,8.5,9.5,11,29.5,38.5,10.07,3.22,
202739,Jon Diebler,2011,SG,77.25,6' 5.25'',78.5,6' 6.5'',196.6,78.0,6' 6'',99.0,8' 3'',8.5,8.25,8.25,2,28.0,35.0,10.94,3.37,
12406,Michael Dunigan,2011,PF-C,80.5,6' 8.5'',82.0,6' 10'',237.6,87.25,7' 3.25'',107.5,8' 11.5'',8.0,9.0,10.75,10,29.5,34.5,11.85,3.27,
12407,LaceDarius Dunn,2011,SG,75.0,6' 3'',76.0,6' 4'',187.8,78.25,6' 6.25'',101.0,8' 5'',5.5,9.0,10.25,3,26.5,31.0,11.45,3.27,
202702,Kenneth Faried,2011,PF,78.0,6' 6'',79.5,6' 7.5'',224.6,84.0,7' 0'',108.0,9' 0'',6.3,8.5,10.25,16,30.5,35.0,11.35,3.26,
12409,James Fredette,2011,PG,72.75,6' 0.75'',74.5,6' 2.5'',196,76.5,6' 4.5'',96.5,8' 0.5'',7.7,8.0,8.5,14,28.0,33.0,10.42,3.21,
202726,Andrew Goudelock,2011,PG,73.25,6' 1.25'',74.75,6' 2.75'',197.6,76.25,6' 4.25'',96.5,8' 0.5'',9.9,8.25,9.25,4,32.5,37.0,10.33,3.1,
202706,Jordan Hamilton,2011,SF,78.75,6' 6.75'',80.5,6' 8.5'',228.4,81.5,6' 9.5'',104.0,8' 8'',9.8,9.0,9.25,7,25.0,32.0,11.47,3.3,
202712,Justin Harper,2011,PF-SF,80.0,6' 8'',80.75,6' 8.75'',228,83.75,6' 11.75'',106.0,8' 10'',4.0,9.0,9.25,19,28.5,33.0,11.92,3.3,
202699,Tobias Harris,2011,SF-PF,78.5,6' 6.5'',79.75,6' 7.75'',222.8,83.0,6' 11'',103.5,8' 7.5'',8.4,8.75,9.0,12,31.5,37.5,10.96,3.17,
202715,Tyler Honeycutt,2011,SF,78.75,6' 6.75'',80.25,6' 8.25'',186.8,81.0,6' 9'',105.0,8' 9'',5.3,8.5,9.5,,30.0,37.0,11.68,3.07,
12415,Scotty Hopson,2011,SG,77.75,6' 5.75'',78.5,6' 6.5'',204.6,82.5,6' 10.5'',103.5,8' 7.5'',4.8,8.5,10.0,10,32.5,36.0,10.47,3.18,
202681,Kyrie Irving,2011,PG,73.75,6' 1.75'',75.5,6' 3.5'',191,76.0,6' 4'',99.0,8' 3'',10.2,8.25,9.25,,,,,,
12417,Rick Jackson,2011,PF,80.25,6' 8.25'',81.25,6' 9.25'',241.8,86.0,7' 2'',106.5,8' 10.5'',8.3,8.75,9.5,9,28.5,33.0,11.51,3.26,
202724,Charles Jenkins,2011,PG-SG,73.5,6' 1.5'',75.25,6' 3.25'',216.4,79.5,6' 7.5'',96.5,8' 0.5'',4.3,8.5,9.0,16,29.5,34.0,11.68,3.18,
202707,JaJuan Johnson,2011,PF,81.0,6' 9'',82.0,6' 10'',219.8,86.0,7' 2'',107.5,8' 11.5'',7.5,9.0,10.0,15,33.5,38.0,11.21,3.14,
202709,Cory Joseph,2011,PG,74.0,6' 2'',75.25,6' 3.25'',186.2,77.5,6' 5.5'',99.0,8' 3'',9.7,8.5,10.5,5,27.5,35.0,10.75,3.27,
202683,Enes Kanter,2011,PF-C,81.75,6' 9.75'',83.25,6' 11.25'',259.2,85.5,7' 1.5'',109.5,9' 1.5'',5.9,9.5,10.75,14,26.0,32.5,11.3,3.26,
202688,Brandon Knight,2011,PG,73.5,6' 1.5'',75.25,6' 3.25'',176.8,78.75,6' 6.75'',98.5,8' 2.5'',4.2,8.25,9.5,10,29.0,37.5,10.74,3.07,
202723,Malcolm Lee,2011,SG,76.0,6' 4'',77.5,6' 5.5'',198.2,81.75,6' 9.75'',101.5,8' 5.5'',5.9,8.5,9.5,17,30.0,35.5,11.2,3.09,
202695,Kawhi Leonard,2011,SF,78.0,6' 6'',79.0,6' 7'',227.4,87.0,7' 3'',106.0,8' 10'',5.4,9.75,11.25,3,25.5,32.0,11.45,3.15,
202727,Travis Leslie,2011,SG,75.0,6' 3'',76.25,6' 4.25'',205,82.5,6' 10.5'',103.0,8' 7'',8.1,8.75,9.25,10,33.0,40.5,11.0,3.13,
202720,Jon Leuer,2011,PF,82.0,6' 10'',83.5,6' 11.5'',223.2,84.0,7' 0'',105.5,8' 9.5'',5.4,8.75,9.75,14,29.5,36.5,10.82,3.36,
202732,DeAndre Liggins,2011,SF-SG,77.0,6' 5'',78.25,6' 6.25'',202.2,83.0,6' 11'',103.5,8' 7.5'',5.0,8.75,10.0,6,27.0,31.0,,3.33,
12428,David Lighty,2011,SG,76.75,6' 4.75'',78.5,6' 6.5'',216.2,80.0,6' 8'',101.0,8' 5'',6.5,9.0,10.0,15,28.5,33.0,10.81,3.25,
202714,Shelvin Mack,2011,PG,73.0,6' 1'',74.5,6' 2.5'',209,79.5,6' 7.5'',96.5,8' 0.5'',7.1,8.25,9.25,17,32.0,39.0,11.23,3.18,
12430,Demetri McCamey,2011,PG,73.75,6' 1.75'',75.25,6' 3.25'',204,78.25,6' 6.25'',99.5,8' 3.5'',6.1,8.5,9.0,,27.0,33.0,11.55,3.19,
202734,E'Twaun Moore,2011,SG,74.5,6' 2.5'',76.0,6' 4'',191.4,81.5,6' 9.5'',99.5,8' 3.5'',7.6,9.0,10.0,,32.0,34.5,11.12,3.31,
202693,Markieff Morris,2011,PF,79.75,6' 7.75'',81.25,6' 9.25'',240.8,82.75,6' 10.75'',106.5,8' 10.5'',10.2,8.5,8.25,11,27.0,31.5,,3.4,
202694,Marcus Morris,2011,PF-SF,79.0,6' 7'',80.75,6' 8.75'',229.6,82.0,6' 10'',105.5,8' 9.5'',8.0,8.25,8.5,11,29.0,33.0,,3.15,
202721,Darius Morris,2011,PG-SG,75.25,6' 3.25'',77.25,6' 5.25'',190,79.5,6' 7.5'',102.0,8' 6'',5.3,8.75,10.0,12,24.5,32.0,11.0,3.2,
202718,Chandler Parsons,2011,SF,80.75,6' 8.75'',81.75,6' 9.75'',221.2,81.5,6' 9.5'',104.5,8' 8.5'',7.0,8.25,10.0,4,25.5,31.5,11.05,3.29,
12436,Jereme Richmond,2011,SF,78.0,6' 6'',79.25,6' 7.25'',207.2,82.25,6' 10.25'',106.5,8' 10.5'',5.5,8.75,9.5,0,27.0,33.5,11.74,3.02,
202729,Josh Selby,2011,SG-PG,73.75,6' 1.75'',75.0,6' 3'',194.6,77.25,6' 5.25'',98.0,8' 2'',7.9,8.5,9.0,5,29.5,42.0,11.13,3.2,
202697,Iman Shumpert,2011,PG-SG,76.25,6' 4.25'',77.5,6' 5.5'',221.8,81.5,6' 9.5'',99.5,8' 3.5'',6.5,9.0,9.0,18,36.5,42.0,11.1,3.18,
202713,Kyle Singler,2011,SF,79.5,6' 7.5'',80.5,6' 8.5'',228,82.1,6' 10.1'',106.0,8' 10'',10.0,8.25,8.75,10,23.0,30.0,11.22,3.21,
202698,Chris Singleton,2011,SF,79.75,6' 7.75'',81.0,6' 9'',230.2,85.0,7' 1'',103.5,8' 7.5'',7.4,9.25,10.0,15,30.5,37.5,11.33,3.09,
12441,Jamie Skeen,2011,PF,78.5,6' 6.5'',80.0,6' 8'',241.6,85.25,7' 1.25'',106.5,8' 10.5'',9.8,8.5,8.5,10,26.0,30.5,12.43,3.46,
12442,Gregory Smith,2011,PF-C,80.0,6' 8'',81.25,6' 9.25'',252.8,86.5,7' 2.5'',106.5,8' 10.5'',7.4,9.75,12.0,17,29.5,36.0,12.43,3.36,
202701,Nolan Smith,2011,PG,73.5,6' 1.5'',75.5,6' 3.5'',187.6,77.5,6' 5.5'',99.0,8' 3'',5.6,8.5,9.25,9,28.5,34.0,11.05,3.17,
12445,Malcolm Thomas,2011,PF,79.5,6' 7.5'',80.75,6' 8.75'',223,84.5,7' 0.5'',107.5,8' 11.5'',5.9,9.5,10.5,3,32.0,36.5,11.31,3.29,
202738,Isaiah Thomas,2011,PG,68.75,5' 8.75'',70.25,5' 10.25'',186,73.75,6' 1.75'',91.5,7' 7.5'',6.7,8.25,9.0,13,31.5,40.0,10.49,3.14,
202717,Trey Thompkins,2011,PF,80.5,6' 8.5'',81.75,6' 9.75'',239,85.0,7' 1'',107.5,8' 11.5'',15.5,9.25,9.75,15,27.5,30.5,11.72,3.41,
202684,Tristan Thompson,2011,PF,79.5,6' 7.5'',80.75,6' 8.75'',227.4,85.25,7' 1.25'',108.5,9' 0.5'',6.2,8.75,9.25,9,30.0,35.0,10.92,3.26,
202691,Klay Thompson,2011,SG,77.75,6' 5.75'',79.25,6' 7.25'',205.6,81.0,6' 9'',103.5,8' 7.5'',8.0,8.75,9.25,5,26.5,31.5,10.99,3.24,
202719,Jeremy Tyler,2011,PF-C,81.0,6' 9'',82.5,6' 10.5'',262.4,89.0,7' 5'',110.5,9' 2.5'',13.4,9.25,9.0,10,28.0,33.5,11.26,3.29,
202696,Nikola Vucevic,2011,PF-C,82.25,6' 10.25'',83.75,6' 11.75'',259.8,88.5,7' 4.5'',112.5,9' 4.5'',6.1,9.25,10.25,8,23.5,25.0,12.02,3.27,
202689,Kemba Walker,2011,PG,71.5,5' 11.5'',73.0,6' 1'',184,75.5,6' 3.5'',91.5,7' 7.5'',5.9,8.0,9.0,7,32.0,39.5,10.87,3.16,
202682,Derrick Williams,2011,PF-SF,79.25,6' 7.25'',80.75,6' 8.75'',248.4,85.5,7' 1.5'',108.0,9' 0'',10.8,9.0,9.75,19,29.0,34.5,11.03,3.23,
202716,Jordan Williams,2011,PF,79.75,6' 7.75'',81.0,6' 9'',247.2,84.25,7' 0.25'',106.5,8' 10.5'',12.1,9.25,10.0,10,25.0,30.5,12.74,3.45,
203112,Quincy Acy,2012,PF,78.5,6' 6.5'',79.75,6' 7.75'',223.8,86.75,7' 2.75'',106.5,8' 10.5'',7.1,9.5,11.0,13,32.0,37.0,10.48,3.28,
203084,Harrison Barnes,2012,SF-SG,79.0,6' 7'',80.0,6' 8'',227.8,83.25,6' 11.25'',101.5,8' 5.5'',9.6,9.0,8.5,15,38.0,39.5,10.93,3.16,
203115,Will Barton,2012,SG-SF,77.0,6' 5'',78.0,6' 6'',174.4,81.75,6' 9.75'',102.5,8' 6.5'',4.1,9.0,9.5,0,30.0,34.0,12.5,3.6,
203078,Bradley Beal,2012,SG,75.25,6' 3.25'',76.75,6' 4.75'',201.8,80.0,6' 8'',100.0,8' 4'',6.0,8.5,9.0,8,33.0,39.0,10.95,3.28,
12458,J'Covan Brown,2012,PG,73.0,6' 1'',74.25,6' 2.25'',202.4,77.25,6' 5.25'',96.0,8' 0'',12.5,7.75,8.25,3,26.0,29.5,11.68,3.47,
203733,William Buford,2012,SG-SF,76.0,6' 4'',77.0,6' 5'',214.6,81.5,6' 9.5'',102.0,8' 6'',11.3,8.75,10.0,8,27.5,32.5,11.4,3.43,
203109,Jae Crowder,2012,SF,76.75,6' 4.75'',78.5,6' 6.5'',241.2,81.25,6' 9.25'',99.5,8' 3.5'',9.0,9.5,10.5,20,31.0,34.5,11.45,3.37,
203099,Jared Cunningham,2012,SG-PG,75.5,6' 3.5'',77.0,6' 5'',187.6,78.5,6' 6.5'',98.0,8' 2'',3.6,8.25,9.0,4,,,,,
203076,Anthony Davis,2012,PF-C,81.25,6' 9.25'',82.5,6' 10.5'',221.8,89.5,7' 5.5'',108.0,9' 0'',7.9,9.0,8.5,,,,,,
