Player_lower,Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,RimFG%,RimAst%,MidFG%,MidAst%,ThreeFG%,ThreeAst%,DunkFG%,DunkAst%
a.j. hammons,A.J. Hammons,385,116,265,221,391,144,6,16,6,128,14,108,76.84630738522954,40.76923076923077,36.11111111111111,39.45205479452055,27.27272727272727,50.0,90.14084507042254,45.76271186440678
aaron gordon,Aaron Gordon,137,61,76,36,104,13,16,29,14,54,2,40,69.1919191919192,35.68075117370892,25.71428571428571,26.53061224489796,35.55555555555556,46.666666666666664,96.42857142857143,42.5531914893617
aaron holiday,Aaron Holiday,179,135,27,117,200,11,180,247,122,11,0,1,57.00636942675159,13.106796116504855,36.90851735015773,8.59375,42.15456674473068,40.397350993377486,100.0,8.333333333333332
aaron nesmith,Aaron Nesmith,71,51,19,29,55,4,119,171,102,17,0,7,58.19672131147541,21.11111111111111,34.523809523809526,12.121212121212121,41.03448275862069,46.15384615384615,100.0,29.166666666666668
aaron wiggins,Aaron Wiggins,126,79,46,75,161,18,168,302,154,35,3,17,61.46341463414634,26.744186046511626,31.779661016949152,19.35483870967742,35.74468085106383,47.82608695652174,92.10526315789474,32.69230769230769
abdel nader,Abdel Nader,185,128,75,115,254,28,127,290,107,47,2,31,59.105431309904155,28.846153846153843,31.16531165311653,19.58041958041958,30.455635491606714,45.72649572649573,95.91836734693877,39.743589743589745
ace bailey,Ace Bailey,64,41,34,92,108,25,47,89,36,24,2,20,60.952380952380956,34.69387755102041,46.0,21.367521367521366,34.55882352941176,43.373493975903614,92.3076923076923,45.45454545454545
adem bona,Adem Bona,195,63,110,37,76,16,0,1,0,90,6,71,75.5813953488372,36.0655737704918,32.743362831858406,30.18867924528302,0.0,0.0,93.75,44.099378881987576
admiral schofield,Admiral Schofield,213,125,118,183,271,85,183,290,170,42,6,31,63.01775147928994,35.64954682779456,40.308370044052865,31.716417910447763,38.6892177589852,48.1586402266289,87.5,42.465753424657535
adou thiero,Adou Thiero,138,87,63,54,61,18,21,53,21,69,7,44,61.33333333333333,31.343283582089555,46.95652173913044,25.0,28.37837837837838,50.0,90.78947368421053,38.93805309734513
adreian payne,Adreian Payne,239,95,134,143,215,67,61,88,57,120,11,77,71.55688622754491,35.924932975871315,39.94413407821229,31.9047619047619,40.939597315436245,48.30508474576271,91.6030534351145,39.08629441624365
aj griffin,AJ Griffin,42,16,19,33,46,7,71,88,61,8,2,6,72.41379310344827,31.147540983606557,41.77215189873418,17.5,44.65408805031446,46.21212121212121,80.0,42.857142857142854
ajay mitchell,Ajay Mitchell,248,151,30,169,188,21,63,131,48,4,0,1,62.15538847117794,10.79136690647482,47.33893557422969,11.052631578947368,32.47422680412371,43.24324324324324,100.0,20.0
al-farouq aminu,Al-Farouq Aminu,112,61,50,37,98,11,18,48,17,46,2,31,64.73988439306359,30.864197530864196,27.40740740740741,22.916666666666664,27.27272727272727,48.57142857142857,95.83333333333334,40.25974025974026
alec burks,Alec Burks,225,121,92,134,191,30,47,102,27,46,2,34,65.02890173410405,29.02208201892745,41.23076923076923,18.29268292682927,31.543624161073826,36.486486486486484,95.83333333333334,42.5
alec peters,Alec Peters,309,157,130,154,247,78,270,384,246,15,3,11,66.30901287553648,29.6127562642369,38.403990024937656,33.62068965517241,41.284403669724774,47.674418604651166,83.33333333333334,42.30769230769231
alex len,Alex Len,165,60,108,59,125,36,1,8,1,88,5,70,73.33333333333333,39.56043956043956,32.065217391304344,37.89473684210527,11.11111111111111,50.0,94.6236559139785,44.303797468354425
alijah martin,Alijah Martin,296,195,105,61,114,10,300,533,252,70,24,41,60.28513238289206,26.184538653366584,34.85714285714286,14.084507042253522,36.014405762304925,45.65217391304348,74.46808510638297,36.93693693693694
alize johnson,Alize Johnson,120,62,32,135,172,24,80,165,62,13,2,10,65.93406593406593,21.052631578947366,43.97394136807817,15.09433962264151,32.6530612244898,43.66197183098591,86.66666666666667,43.47826086956522
allen crabbe,Allen Crabbe,130,55,79,194,269,93,209,338,184,23,3,14,70.27027027027027,37.79904306220095,41.90064794816415,32.40418118466899,38.20840950639854,46.81933842239186,88.46153846153845,37.83783783783784
amari bailey,Amari Bailey,77,41,38,37,64,16,21,33,17,16,1,13,65.2542372881356,33.04347826086956,36.633663366336634,30.18867924528302,38.88888888888889,44.73684210526316,94.11764705882352,44.827586206896555
amari williams,Amari Williams,387,199,175,140,253,39,9,21,5,129,15,82,66.04095563139933,31.13879003558719,35.6234096692112,21.787709497206702,30.0,35.714285714285715,89.58333333333334,38.862559241706165
andre drummond,Andre Drummond,130,55,86,27,78,15,0,2,0,80,9,64,70.27027027027027,39.81481481481482,25.71428571428571,35.714285714285715,0.0,0.0,89.8876404494382,44.44444444444444
andre jackson jr.,Andre Jackson Jr.,52,26,35,15,31,7,25,64,21,29,7,25,66.66666666666666,40.229885057471265,32.608695652173914,31.818181818181817,28.08988764044944,45.65217391304348,80.55555555555556,46.2962962962963
andre roberson,Andre Roberson,274,143,125,40,111,16,49,88,40,79,12,49,65.70743405275779,31.32832080200501,26.490066225165563,28.57142857142857,35.76642335766424,44.9438202247191,86.81318681318682,38.28125
andrew goudelock,Andrew Goudelock,83,53,8,257,291,34,228,341,104,9,1,4,61.029411764705884,8.791208791208792,46.8978102189781,11.683848797250858,40.070298769771526,31.32530120481928,90.0,30.76923076923077
andrew harrison,Andrew Harrison,81,72,5,72,185,5,69,119,54,5,1,1,52.94117647058824,5.813953488372093,28.01556420233463,6.493506493506493,36.702127659574465,43.90243902439025,83.33333333333334,16.666666666666664
andrew nembhard,Andrew Nembhard,190,114,50,145,202,9,150,286,113,5,2,2,62.5,20.833333333333336,41.78674351585015,5.844155844155844,34.403669724770644,42.96577946768061,71.42857142857143,28.57142857142857
andrew nicholson,Andrew Nicholson,359,122,194,258,322,164,29,47,28,108,10,82,74.63617463617463,35.081374321880645,44.48275862068966,38.862559241706165,38.15789473684211,49.122807017543856,91.52542372881356,43.15789473684211
andrew wiggins,Andrew Wiggins,92,40,44,54,107,10,43,83,33,36,4,27,69.6969696969697,32.35294117647059,33.54037267080746,15.625,34.12698412698413,43.42105263157895,90.0,42.857142857142854
andy rautins,Andy Rautins,14,10,7,16,14,10,92,134,78,1,0,0,58.333333333333336,33.33333333333333,53.333333333333336,38.46153846153847,40.707964601769916,45.88235294117647,100.0,0.0
anthony bennett,Anthony Bennett,100,40,62,56,73,43,36,58,35,53,5,39,71.42857142857143,38.2716049382716,43.41085271317829,43.43434343434344,38.297872340425535,49.29577464788733,91.37931034482759,42.391304347826086
anthony black,Anthony Black,107,66,39,47,83,2,55,120,44,24,2,15,61.849710982658955,26.71232876712329,36.15384615384615,4.081632653061225,31.428571428571427,44.44444444444444,92.3076923076923,38.46153846153847
anthony brown,Anthony Brown,171,115,46,142,278,35,223,330,193,25,4,10,59.79020979020979,21.19815668202765,33.80952380952381,19.774011299435028,40.3254972875226,46.394230769230774,86.20689655172413,28.57142857142857
anthony davis,Anthony Davis,152,22,93,55,88,23,3,17,3,96,2,71,87.35632183908046,37.95918367346939,38.46153846153847,29.48717948717949,15.0,50.0,97.95918367346938,42.51497005988024
anthony edwards,Anthony Edwards,89,40,34,37,85,7,69,168,33,27,0,15,68.9922480620155,27.64227642276423,30.327868852459016,15.909090909090908,29.11392405063291,32.35294117647059,100.0,35.714285714285715
anton watson,Anton Watson,402,151,254,112,150,55,46,105,43,102,4,77,72.69439421338156,38.71951219512195,42.74809160305343,32.93413173652694,30.4635761589404,48.31460674157304,96.22641509433963,43.01675977653631
antonio reeves,Antonio Reeves,245,170,88,268,338,58,298,479,247,27,4,17,59.036144578313255,26.426426426426424,44.224422442244226,17.791411042944784,38.35263835263835,45.321100917431195,87.09677419354838,38.63636363636363
archie goodwin,Archie Goodwin,106,70,30,34,82,6,17,47,12,25,5,13,60.22727272727273,22.058823529411764,29.310344827586203,15.0,26.5625,41.37931034482759,83.33333333333334,34.21052631578947
armon johnson,Armon Johnson,84,42,22,109,125,9,17,53,14,7,2,3,66.66666666666666,20.754716981132077,46.58119658119658,7.627118644067797,24.285714285714285,45.16129032258064,77.77777777777779,30.0
arnett moultrie,Arnett Moultrie,180,64,92,114,188,64,17,41,17,84,5,63,73.77049180327869,33.82352941176471,37.74834437086093,35.95505617977528,29.310344827586203,50.0,94.3820224719101,42.857142857142854
asa newell,Asa Newell,137,51,67,28,47,9,26,63,26,57,7,39,72.87234042553192,32.84313725490196,37.333333333333336,24.324324324324326,29.213483146067414,50.0,89.0625,40.625
austin rivers,Austin Rivers,82,59,11,34,68,0,58,101,23,3,0,1,58.156028368794324,11.827956989247312,33.33333333333333,0.0,36.477987421383645,28.39506172839506,100.0,25.0
avery bradley,Avery Bradley,47,42,16,70,97,26,42,70,40,14,2,6,52.80898876404494,25.396825396825395,41.91616766467065,27.083333333333332,37.5,48.78048780487805,87.5,30.0
ayo dosunmu,Ayo Dosunmu,297,147,108,155,281,26,109,208,90,22,0,14,66.8918918918919,26.666666666666668,35.55045871559633,14.3646408839779,34.38485804416404,45.22613065326633,100.0,38.88888888888889
baylor scheierman,Baylor Scheierman,213,111,58,186,220,24,349,548,274,21,3,11,65.74074074074075,21.40221402214022,45.812807881773395,11.428571428571429,38.90746934225195,43.98073836276083,87.5,34.375
ben bentil,Ben Bentil,176,111,117,85,148,49,61,127,56,38,8,34,61.32404181184668,39.93174061433447,36.48068669527897,36.56716417910448,32.4468085106383,47.863247863247864,82.6086956521739,47.22222222222222
ben mclemore,Ben McLemore,90,36,46,35,65,17,73,101,68,44,1,31,71.42857142857143,33.82352941176471,35.0,32.69230769230769,41.95402298850575,48.226950354609926,97.77777777777777,41.333333333333336
ben sheppard,Ben Sheppard,262,143,139,71,111,18,196,337,180,35,3,26,64.69135802469135,34.66334164588529,39.010989010989015,20.224719101123593,36.772983114446525,47.87234042553192,92.10526315789474,42.62295081967213
ben simmons,Ben Simmons,159,61,77,55,106,17,1,2,1,56,5,38,72.27272727272728,32.6271186440678,34.161490683229815,23.61111111111111,33.33333333333333,50.0,91.80327868852459,40.42553191489361
bennedict mathurin,Bennedict Mathurin,150,80,84,35,91,11,121,193,100,51,5,41,65.21739130434783,35.8974358974359,27.77777777777778,23.91304347826087,38.53503184713376,45.248868778280546,91.07142857142857,44.565217391304344
bernard james,Bernard James,216,94,127,58,69,22,0,0,0,83,5,62,69.6774193548387,37.02623906705539,45.66929133858268,27.500000000000004,0.0,0.0,94.31818181818183,42.758620689655174
blake wesley,Blake Wesley,82,78,22,38,60,2,52,120,38,18,2,4,51.24999999999999,21.153846153846153,38.775510204081634,5.0,30.23255813953488,42.22222222222222,90.0,18.181818181818183
bobby portis,Bobby Portis,243,85,121,145,243,93,23,40,21,51,6,36,74.08536585365853,33.24175824175824,37.371134020618555,39.075630252100844,36.507936507936506,47.72727272727273,89.47368421052632,41.37931034482759
bradley beal,Bradley Beal,89,48,31,23,47,7,63,123,57,18,2,12,64.96350364963503,25.833333333333336,32.857142857142854,23.333333333333332,33.87096774193548,47.5,90.0,40.0
branden dawson,Branden Dawson,432,166,268,131,264,56,0,9,0,121,8,87,72.24080267558529,38.285714285714285,33.164556962025316,29.946524064171122,0.0,0.0,93.7984496124031,41.82692307692308
brandin podziemski,Brandin Podziemski,80,46,23,62,85,13,83,109,48,8,2,2,63.49206349206349,22.330097087378643,42.17687074829932,17.333333333333336,43.22916666666667,36.6412213740458,80.0,20.0
brandon boston jr.,Brandon Boston Jr.,43,43,14,30,74,11,30,70,27,9,1,4,50.0,24.561403508771928,28.846153846153843,26.82926829268293,30.0,47.368421052631575,90.0,30.76923076923077
brandon clarke,Brandon Clarke,407,131,222,148,175,53,6,18,6,121,4,101,75.65055762081785,35.294117647058826,45.82043343653251,26.368159203980102,25.0,50.0,96.8,45.4954954954955
brandon ingram,Brandon Ingram,69,48,12,65,107,11,80,115,76,17,0,7,58.97435897435898,14.814814814814813,37.7906976744186,14.473684210526317,41.02564102564102,48.717948717948715,100.0,29.166666666666668
brandon knight,Brandon Knight,65,52,18,65,100,12,87,144,67,5,1,2,55.55555555555556,21.686746987951807,39.39393939393939,15.584415584415584,37.66233766233766,43.506493506493506,83.33333333333334,28.57142857142857
brandon miller,Brandon Miller,205,137,81,87,202,14,168,303,137,34,4,21,59.94152046783626,28.321678321678323,30.103806228373703,13.861386138613863,35.6687898089172,44.91803278688525,89.47368421052632,38.18181818181819
brice johnson,Brice Johnson,418,114,295,289,413,204,0,0,0,190,8,155,78.57142857142857,41.374474053295934,41.168091168091166,41.37931034482759,0.0,0.0,95.95959595959596,44.927536231884055
