Player,RimMade,RimMiss,RimAst,MidMade,MidMiss,MidAst,ThreeMade,ThreeMiss,ThreeAst,DunkMade,DunkMiss,DunkAst,ND_RimMade,ND_RimMiss,ND_RimAtt,NonDunk_Rim%,NonDunk_Assisted%,RimAtt,Total_Rim%,Total_Assisted_Rim%,Mid_Att,Mid_FG%,Mid_Assisted%,TwoPt_Att,TwoPt_FG%,TwoPt_Assisted%,Three_Att,Three_FG%,Three_Assisted%,Total_Assisted%,Total_Att,Rim_Freq,Mid_Freq,Three_Freq,TwoPt_Freq,player_lower
Ryan Arcidiacono,84,63,28,141,210,37,259,465,175,0,0,0,84,63,147,0.5714285714285714,0.3333333333333333,147,0.5714285714285714,0.3333333333333333,351,0.4017094017094017,0.2624113475177305,498,0.45180722891566266,0.28888888888888886,724,0.35773480662983426,0.6756756756756757,0.49586776859504134,1222,0.12029459901800327,0.2872340425531915,0.5924713584288053,0.4075286415711948,ryan arcidiacono
Ryan Broekhoff,178,88,57,62,127,13,243,347,232,18,1,11,160,87,247,0.6477732793522267,0.2875,266,0.6691729323308271,0.3202247191011236,189,0.328042328042328,0.20967741935483872,455,0.5274725274725275,0.2916666666666667,590,0.411864406779661,0.9547325102880658,0.6252587991718427,1045,0.2545454545454545,0.18086124401913875,0.5645933014354066,0.4354066985645933,ryan broekhoff
Ryan Dunn,114,52,78,21,32,12,12,39,12,53,2,42,61,50,111,0.5495495495495496,0.5901639344262295,166,0.6867469879518072,0.6842105263157895,53,0.39622641509433965,0.5714285714285714,219,0.6164383561643836,0.6666666666666666,51,0.23529411764705882,1.0,0.6938775510204082,270,0.6148148148148148,0.1962962962962963,0.18888888888888888,0.8111111111111111,ryan dunn
Ryan Kalkbrenner,812,244,620,126,165,70,46,102,34,370,28,338,442,216,658,0.6717325227963525,0.6380090497737556,1056,0.7689393939393939,0.7635467980295566,291,0.4329896907216495,0.5555555555555556,1347,0.696362286562732,0.7356076759061834,148,0.3108108108108108,0.7391304347826086,0.7357723577235772,1495,0.7063545150501672,0.19464882943143813,0.09899665551839465,0.9010033444816054,ryan kalkbrenner
Ryan Kelly,114,53,61,98,147,46,102,169,99,31,1,26,83,52,135,0.6148148148148148,0.42168674698795183,167,0.6826347305389222,0.5350877192982456,245,0.4,0.46938775510204084,412,0.5145631067961165,0.5047169811320755,271,0.3763837638376384,0.9705882352941176,0.6560509554140127,683,0.2445095168374817,0.35871156661786235,0.3967789165446559,0.6032210834553441,ryan kelly
Ryan Nembhard,246,194,53,165,257,20,159,298,104,3,2,2,243,192,435,0.5586206896551724,0.20987654320987653,440,0.5590909090909091,0.21544715447154472,422,0.3909952606635071,0.12121212121212122,862,0.4767981438515081,0.17761557177615572,457,0.3479212253829322,0.6540880503144654,0.3105263157894737,1319,0.33358605003790753,0.3199393479909022,0.3464746019711903,0.6535253980288097,ryan nembhard
Ryan Reid,45,26,24,37,59,23,0,0,0,5,0,3,40,26,66,0.6060606060606061,0.525,71,0.6338028169014085,0.5333333333333333,96,0.3854166666666667,0.6216216216216216,167,0.49101796407185627,0.573170731707317,0,,,0.573170731707317,167,0.4251497005988024,0.5748502994011976,0.0,1.0,ryan reid
Ryan Rollins,184,114,45,101,152,22,88,190,60,22,3,9,162,111,273,0.5934065934065934,0.2222222222222222,298,0.6174496644295302,0.24456521739130435,253,0.39920948616600793,0.21782178217821782,551,0.5172413793103449,0.23508771929824562,278,0.31654676258992803,0.6818181818181818,0.34048257372654156,829,0.3594692400482509,0.30518697225572977,0.3353437876960193,0.6646562123039808,ryan rollins
Saben Lee,312,224,68,42,93,0,87,177,46,54,8,26,258,216,474,0.5443037974683544,0.16279069767441862,536,0.582089552238806,0.21794871794871795,135,0.3111111111111111,0.0,671,0.5275707898658718,0.192090395480226,264,0.32954545454545453,0.5287356321839081,0.2585034013605442,935,0.5732620320855615,0.1443850267379679,0.2823529411764706,0.7176470588235294,saben lee
Saddiq Bey,110,59,36,46,84,5,128,178,122,37,5,24,73,54,127,0.5748031496062992,0.1643835616438356,169,0.650887573964497,0.32727272727272727,130,0.35384615384615387,0.10869565217391304,299,0.5217391304347826,0.26282051282051283,306,0.41830065359477125,0.953125,0.573943661971831,605,0.2793388429752066,0.21487603305785125,0.5057851239669422,0.49421487603305786,saddiq bey
Sam Dekker,287,117,134,70,128,14,142,265,125,69,7,45,218,110,328,0.6646341463414634,0.40825688073394495,404,0.7103960396039604,0.46689895470383275,198,0.35353535353535354,0.2,602,0.5930232558139535,0.41456582633053224,407,0.3488943488943489,0.8802816901408451,0.5470941883767535,1009,0.400396432111001,0.1962338949454906,0.40336967294350845,0.5966303270564915,sam dekker
Sam Hauser,93,53,47,189,185,74,309,396,292,4,1,2,89,52,141,0.6312056737588653,0.5056179775280899,146,0.636986301369863,0.5053763440860215,374,0.5053475935828877,0.3915343915343915,520,0.5423076923076923,0.42907801418439717,705,0.43829787234042555,0.9449838187702265,0.6988155668358714,1225,0.11918367346938775,0.3053061224489796,0.5755102040816327,0.42448979591836733,sam hauser
Sam Merrill,234,151,81,156,212,48,312,436,233,0,1,0,234,150,384,0.609375,0.34615384615384615,385,0.6077922077922078,0.34615384615384615,368,0.42391304347826086,0.3076923076923077,753,0.5179282868525896,0.33076923076923076,748,0.41711229946524064,0.7467948717948718,0.5156695156695157,1501,0.2564956695536309,0.24516988674217188,0.4983344437041972,0.5016655562958028,sam merrill
Samardo Samuels,126,54,87,50,105,19,0,0,0,35,6,34,91,48,139,0.6546762589928058,0.5824175824175825,180,0.7,0.6904761904761905,155,0.3225806451612903,0.38,335,0.5253731343283582,0.6022727272727273,0,,,0.6022727272727273,335,0.5373134328358209,0.4626865671641791,0.0,1.0,samardo samuels
Sandro Mamukelashvili,240,172,122,61,105,16,101,197,97,59,14,43,181,158,339,0.5339233038348082,0.43646408839779005,412,0.5825242718446602,0.5083333333333333,166,0.3674698795180723,0.26229508196721313,578,0.5207612456747405,0.4584717607973422,298,0.3389261744966443,0.9603960396039604,0.5845771144278606,876,0.4703196347031963,0.18949771689497716,0.3401826484018265,0.6598173515981736,sandro mamukelashvili
Santi Aldama,102,42,48,49,56,14,45,102,43,16,0,10,86,42,128,0.671875,0.4418604651162791,144,0.7083333333333334,0.47058823529411764,105,0.4666666666666667,0.2857142857142857,249,0.606425702811245,0.4105960264900662,147,0.30612244897959184,0.9555555555555556,0.5357142857142857,396,0.36363636363636365,0.26515151515151514,0.3712121212121212,0.6287878787878788,santi aldama
Scott Machado,261,241,45,70,132,6,108,198,87,0,0,0,261,241,502,0.5199203187250996,0.1724137931034483,502,0.5199203187250996,0.1724137931034483,202,0.3465346534653465,0.08571428571428572,704,0.47017045454545453,0.1540785498489426,306,0.35294117647058826,0.8055555555555556,0.3143507972665148,1010,0.497029702970297,0.2,0.30297029702970296,0.697029702970297,scott machado
Scottie Barnes,61,28,14,26,40,3,11,29,9,19,2,9,42,26,68,0.6176470588235294,0.11904761904761904,89,0.6853932584269663,0.22950819672131148,66,0.3939393939393939,0.11538461538461539,155,0.5612903225806452,0.19540229885057472,40,0.275,0.8181818181818182,0.2653061224489796,195,0.4564102564102564,0.3384615384615385,0.20512820512820512,0.7948717948717948,scottie barnes
Scottie Lewis,69,41,28,35,66,5,36,69,34,15,0,10,54,41,95,0.5684210526315789,0.3333333333333333,110,0.6272727272727273,0.4057971014492754,101,0.3465346534653465,0.14285714285714285,211,0.4928909952606635,0.3173076923076923,105,0.34285714285714286,0.9444444444444444,0.4785714285714286,316,0.34810126582278483,0.31962025316455694,0.3322784810126582,0.6677215189873418,scottie lewis
Scotty Hopson,172,83,63,85,170,15,105,192,88,68,5,38,104,78,182,0.5714285714285714,0.2403846153846154,255,0.6745098039215687,0.36627906976744184,255,0.3333333333333333,0.17647058823529413,510,0.503921568627451,0.3035019455252918,297,0.35353535353535354,0.8380952380952381,0.4585635359116022,807,0.3159851301115242,0.3159851301115242,0.3680297397769517,0.6319702602230484,scotty hopson
Scotty Pippen Jr.,178,137,40,75,149,4,107,209,63,18,1,7,160,136,296,0.5405405405405406,0.20625,315,0.5650793650793651,0.2247191011235955,224,0.33482142857142855,0.05333333333333334,539,0.46938775510204084,0.17391304347826086,316,0.33860759493670883,0.5887850467289719,0.2972222222222222,855,0.3684210526315789,0.26198830409356727,0.3695906432748538,0.6304093567251462,scotty pippen jr.
Sean Kilpatrick,260,136,110,134,258,58,313,587,266,9,0,4,251,136,387,0.648578811369509,0.42231075697211157,396,0.6565656565656566,0.4230769230769231,392,0.34183673469387754,0.43283582089552236,788,0.5,0.4263959390862944,900,0.3477777777777778,0.8498402555910544,0.6138613861386139,1688,0.23459715639810427,0.23222748815165878,0.533175355450237,0.466824644549763,sean kilpatrick
Sean McDermott,102,47,51,28,30,6,200,297,186,9,3,6,93,44,137,0.6788321167883211,0.4838709677419355,149,0.6845637583892618,0.5,58,0.4827586206896552,0.21428571428571427,207,0.6280193236714976,0.43846153846153846,497,0.4024144869215292,0.93,0.7363636363636363,704,0.21164772727272727,0.08238636363636363,0.7059659090909091,0.2940340909090909,sean mcdermott
Semaj Christon,202,157,91,135,214,26,26,51,14,16,0,10,186,157,343,0.5422740524781341,0.43548387096774194,359,0.5626740947075209,0.4504950495049505,349,0.3868194842406877,0.1925925925925926,708,0.4759887005649718,0.34718100890207715,77,0.33766233766233766,0.5384615384615384,0.3608815426997245,785,0.4573248407643312,0.4445859872611465,0.0980891719745223,0.9019108280254777,semaj christon
Semi Ojeleye,86,49,47,55,76,27,81,115,64,28,6,20,58,43,101,0.5742574257425742,0.46551724137931033,135,0.6370370370370371,0.5465116279069767,131,0.4198473282442748,0.4909090909090909,266,0.5300751879699248,0.524822695035461,196,0.413265306122449,0.7901234567901234,0.6216216216216216,462,0.2922077922077922,0.28354978354978355,0.42424242424242425,0.5757575757575758,semi ojeleye
Seth Curry,73,48,10,143,202,37,223,310,173,0,0,0,73,48,121,0.6033057851239669,0.136986301369863,121,0.6033057851239669,0.136986301369863,345,0.4144927536231884,0.25874125874125875,466,0.463519313304721,0.2175925925925926,533,0.41838649155722324,0.7757847533632287,0.5011389521640092,999,0.12112112112112113,0.34534534534534533,0.5335335335335335,0.46646646646646645,seth curry
Seth Lundy,124,93,59,71,118,16,230,394,197,19,4,16,105,89,194,0.5412371134020618,0.4095238095238095,217,0.5714285714285714,0.47580645161290325,189,0.37566137566137564,0.22535211267605634,406,0.4802955665024631,0.38461538461538464,624,0.3685897435897436,0.8565217391304348,0.64,1030,0.21067961165048543,0.18349514563106797,0.6058252427184466,0.3941747572815534,seth lundy
Shabazz Muhammad,79,45,43,82,144,41,40,65,40,24,2,20,55,43,98,0.5612244897959183,0.41818181818181815,124,0.6370967741935484,0.5443037974683544,226,0.36283185840707965,0.5,350,0.46,0.5217391304347826,105,0.38095238095238093,1.0,0.6169154228855721,455,0.2725274725274725,0.4967032967032967,0.23076923076923078,0.7692307692307693,shabazz muhammad
Shabazz Napier,193,142,31,142,279,16,260,433,151,0,1,0,193,141,334,0.5778443113772455,0.16062176165803108,335,0.5761194029850746,0.16062176165803108,421,0.33729216152019004,0.11267605633802817,756,0.44312169312169314,0.14029850746268657,693,0.37518037518037517,0.5807692307692308,0.33277310924369746,1449,0.23119392684610077,0.29054520358868186,0.4782608695652174,0.5217391304347826,shabazz napier
Shai Gilgeous-Alexander,108,74,12,52,86,2,23,34,19,11,0,1,97,74,171,0.5672514619883041,0.1134020618556701,182,0.5934065934065934,0.1111111111111111,138,0.37681159420289856,0.038461538461538464,320,0.5,0.0875,57,0.40350877192982454,0.8260869565217391,0.18032786885245902,377,0.4827586206896552,0.3660477453580902,0.15119363395225463,0.8488063660477454,shai gilgeous-alexander
Shake Milton,99,71,35,98,143,31,190,254,166,4,1,2,95,70,165,0.5757575757575758,0.3473684210526316,170,0.5823529411764706,0.35353535353535354,241,0.4066390041493776,0.3163265306122449,411,0.4793187347931874,0.3350253807106599,444,0.42792792792792794,0.8736842105263158,0.599483204134367,855,0.19883040935672514,0.2818713450292398,0.519298245614035,0.4807017543859649,shake milton
Shamorie Ponds,304,219,56,137,208,21,185,380,99,8,3,2,296,216,512,0.578125,0.18243243243243243,523,0.5812619502868069,0.18421052631578946,345,0.39710144927536234,0.15328467153284672,868,0.5080645161290323,0.1746031746031746,565,0.3274336283185841,0.5351351351351351,0.28115015974440893,1433,0.3649685973482205,0.24075366364270762,0.39427773900907187,0.6057222609909281,shamorie ponds
Shane Larkin,94,72,17,61,89,6,101,169,48,2,1,1,92,71,163,0.5644171779141104,0.17391304347826086,166,0.5662650602409639,0.18085106382978725,150,0.4066666666666667,0.09836065573770492,316,0.49050632911392406,0.14838709677419354,270,0.37407407407407406,0.4752475247524752,0.27734375,586,0.2832764505119454,0.25597269624573377,0.46075085324232085,0.5392491467576792,shane larkin
Shaq Buchanan,86,39,57,22,42,8,48,95,42,49,7,41,37,32,69,0.5362318840579711,0.43243243243243246,125,0.688,0.6627906976744186,64,0.34375,0.36363636363636365,189,0.5714285714285714,0.6018518518518519,143,0.3356643356643357,0.875,0.6858974358974359,332,0.37650602409638556,0.1927710843373494,0.4307228915662651,0.5692771084337349,shaq buchanan
Shaquille Harrison,396,316,105,69,191,7,31,116,23,52,8,29,344,308,652,0.5276073619631901,0.22093023255813954,712,0.5561797752808989,0.26515151515151514,260,0.2653846153846154,0.10144927536231885,972,0.4783950617283951,0.24086021505376345,147,0.2108843537414966,0.7419354838709677,0.2721774193548387,1119,0.6362823949955317,0.2323503127792672,0.13136729222520108,0.868632707774799,shaquille harrison
Sharife Cooper,46,47,4,13,21,0,13,43,7,1,0,0,45,47,92,0.4891304347826087,0.08888888888888889,93,0.4946236559139785,0.08695652173913043,34,0.38235294117647056,0.0,127,0.4645669291338583,0.06779661016949153,56,0.23214285714285715,0.5384615384615384,0.1527777777777778,183,0.5081967213114754,0.18579234972677597,0.30601092896174864,0.6939890710382514,sharife cooper
Shawn Long,562,268,254,125,352,37,104,206,84,127,5,100,435,263,698,0.6232091690544412,0.35402298850574715,830,0.6771084337349398,0.45195729537366547,477,0.2620545073375262,0.296,1307,0.5256312165263963,0.42358078602620086,310,0.33548387096774196,0.8076923076923077,0.4740834386852086,1617,0.5132962275819418,0.2949907235621521,0.191713048855906,0.808286951144094,shawn long
Shayne Whittington,263,121,172,131,219,59,7,40,7,77,4,71,186,117,303,0.6138613861386139,0.543010752688172,384,0.6848958333333334,0.6539923954372624,350,0.3742857142857143,0.45038167938931295,734,0.5367847411444142,0.5862944162436549,47,0.14893617021276595,1.0,0.5935162094763092,781,0.49167733674775926,0.44814340588988477,0.06017925736235595,0.939820742637644,shayne whittington
Sheldon McClellan,283,124,141,170,283,49,176,335,145,92,13,70,191,111,302,0.6324503311258278,0.3717277486910995,407,0.6953316953316954,0.49823321554770317,453,0.37527593818984545,0.28823529411764703,860,0.5267441860465116,0.4194260485651214,511,0.34442270058708413,0.8238636363636364,0.5325914149443561,1371,0.29686360320933625,0.3304157549234136,0.3727206418672502,0.6272793581327498,sheldon mcclellan
Shelvin Mack,126,76,20,97,168,3,156,265,75,2,0,1,124,76,200,0.62,0.1532258064516129,202,0.6237623762376238,0.15873015873015872,265,0.3660377358490566,0.030927835051546393,467,0.47751605995717344,0.1031390134529148,421,0.37054631828978624,0.4807692307692308,0.25857519788918204,888,0.22747747747747749,0.29842342342342343,0.4740990990990991,0.5259009009009009,shelvin mack
Sherron Collins,61,47,12,54,83,8,70,119,60,0,0,0,61,47,108,0.5648148148148148,0.19672131147540983,108,0.5648148148148148,0.19672131147540983,137,0.39416058394160586,0.14814814814814814,245,0.46938775510204084,0.17391304347826086,189,0.37037037037037035,0.8571428571428571,0.43243243243243246,434,0.2488479262672811,0.315668202764977,0.43548387096774194,0.5645161290322581,sherron collins
Sim Bhullar,242,90,141,16,59,2,0,0,0,105,6,82,137,84,221,0.6199095022624435,0.4306569343065693,332,0.7289156626506024,0.5826446280991735,75,0.21333333333333335,0.125,407,0.6339066339066339,0.5542635658914729,0,,,0.5542635658914729,407,0.8157248157248157,0.18427518427518427,0.0,1.0,sim bhullar
Sindarius Thornwell,224,180,59,188,394,38,178,345,152,16,5,8,208,175,383,0.5430809399477807,0.24519230769230768,404,0.5544554455445545,0.26339285714285715,582,0.3230240549828179,0.20212765957446807,986,0.4178498985801217,0.2354368932038835,523,0.3403441682600382,0.8539325842696629,0.42203389830508475,1509,0.26772697150430746,0.3856858846918489,0.3465871438038436,0.6534128561961564,sindarius thornwell
Sion James,308,197,130,37,83,6,125,222,114,62,4,44,246,193,439,0.5603644646924829,0.34959349593495936,505,0.6099009900990099,0.42207792207792205,120,0.30833333333333335,0.16216216216216217,625,0.552,0.39420289855072466,347,0.36023054755043227,0.912,0.5319148936170213,972,0.5195473251028807,0.12345679012345678,0.35699588477366256,0.6430041152263375,sion james
Skal Labissiere,37,19,22,61,71,46,0,2,0,26,5,18,11,14,25,0.44,0.36363636363636365,56,0.6607142857142857,0.5945945945945946,132,0.4621212121212121,0.7540983606557377,188,0.5212765957446809,0.6938775510204082,2,0.0,,0.6938775510204082,190,0.29473684210526313,0.6947368421052632,0.010526315789473684,0.9894736842105263,skal labissiere
Skylar Mays,294,215,35,53,105,5,173,327,138,55,9,15,239,206,445,0.5370786516853933,0.08368200836820083,509,0.5776031434184676,0.11904761904761904,158,0.33544303797468356,0.09433962264150944,667,0.52023988005997,0.11527377521613832,500,0.346,0.7976878612716763,0.3423076923076923,1167,0.4361610968294773,0.1353898886032562,0.4284490145672665,0.5715509854327335,skylar mays
Solomon Alabi,83,31,54,50,85,28,0,0,0,38,3,32,45,28,73,0.6164383561643836,0.4888888888888889,114,0.7280701754385965,0.6506024096385542,135,0.37037037037037035,0.56,249,0.5341365461847389,0.6165413533834586,0,,,0.6165413533834586,249,0.4578313253012048,0.5421686746987951,0.0,1.0,solomon alabi
Solomon Hill,240,109,60,132,224,23,115,192,101,35,11,12,205,98,303,0.6765676567656765,0.23414634146341465,349,0.6876790830945558,0.25,356,0.3707865168539326,0.17424242424242425,705,0.5276595744680851,0.22311827956989247,307,0.3745928338762215,0.8782608695652174,0.37782340862423,1012,0.3448616600790514,0.35177865612648224,0.30335968379446643,0.6966403162055336,solomon hill
